country,year,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SE.XPD.TOTL.GD.ZS,NE.GDI.TOTL.ZS,NE.TRD.GNFS.ZS
Ghana,2006,6.39991260618034,906.441027564887,5.14794015884399,22.46580573765,64.5190542439152
Ghana,2007,4.34681910440079,1050.12461524926,5.51986980438232,15.3845449877747,65.3543222852532
Ghana,2008,9.14979893831817,1182.65761256016,5.75795984268188,16.4919639408033,69.5142256111434
Ghana,2009,4.84448705175076,1047.70430093586,5.31744003295898,16.4317931081367,71.5947385281523
Ghana,2010,7.89971194051621,1263.89251760539,5.54059982299805,13.1001937072805,75.3778157916824
Ghana,2011,14.0471235803149,1507.43573198753,8.14097023010254,12.8099929663177,86.2954538549695
Ghana,2012,9.2927894063005,1543.77524235764,7.91913986206055,16.967722122965,93.1680351286831
Ghana,2013,7.31252501678145,2294.025645187,4.57646989822388,24.7715380530843,60.7593219028775
Ghana,2014,2.85624016330883,1953.64513603117,3.68234825134277,27.1650663374465,63.8365624430783
Ghana,2015,2.12075933817334,1721.69964380717,3.68874549865723,27.7096411705743,76.5212709243242
Ghana,2016,3.37346574966936,1913.18673253576,3.45474433898926,25.4556554537134,67.8769994445865
Ghana,2017,8.12889488100956,2012.97025750655,3.18611741065979,19.5655199555214,70.5483652904116
Ghana,2018,6.20007768127284,2196.61290615342,3.01595592498779,21.7093349999065,67.9585174644902
Ghana,2019,6.5077747939152,2186.18924111824,3.15307116508484,18.6472756161472,76.824802732152
Ghana,2020,0.513941670628171,2196.54789313621,3.40915989875793,18.2236669857819,66.5754987162431
Grenada,2000,4.88795213650562,4839.82811114248,,,
Grenada,2001,-2.02390004072058,4819.50776653843,,,
Grenada,2002,3.43732352954147,4984.47405931447,,,
Grenada,2003,9.46397343076491,5427.96377252312,3.92673993110657,,
Grenada,2004,-0.647450316084857,5480.26117644588,,,
Grenada,2005,13.2761883306272,6338.56011405358,,,
Grenada,2006,-3.99532824427482,6344.0383771432,,,
Grenada,2007,6.12345094741467,6864.54816771858,,,
Grenada,2008,0.947542624907697,7448.2040563865,,,
Grenada,2009,-6.61328134799545,6932.56472176781,,,
Grenada,2010,-0.511146187173722,6909.60169568597,5.07508230209351,,
Grenada,2011,0.764773550338731,6947.38136096464,5.48532342910767,,
Grenada,2012,-1.15483816409801,7092.71985352677,5.07225894927979,,
Grenada,2013,2.35109801677905,7424.80212287327,,,
Grenada,2014,7.34212396037948,7986.33421210788,4.47756576538086,,
Grenada,2015,6.44522314693144,8694.12438005692,4.23861026763916,,
Grenada,2016,3.7396039558691,9221.23461079424,,,
Grenada,2017,4.43867566948151,9751.42661155932,3.17379999160767,,
Grenada,2018,4.36144039364797,10083.021279225,3.55919337272644,,
Grenada,2019,0.676511738873756,10462.7929159533,,,
Grenada,2020,-13.7566222572107,8968.55890108484,,,
Guatemala,2000,3.6088687174876,1648.96578971559,,17.8353874290357,49.1455879049537
Guatemala,2001,2.33257486608854,1537.68663578252,,19.9770448018788,70.6690331769476
Guatemala,2002,3.83928708556792,1669.33517469705,,20.887908572384,67.1048115244645
Guatemala,2003,2.56037766801896,1722.54701910774,,20.6215067836553,67.0023391862425
Guatemala,2004,3.13791683609193,1840.91184884,,21.1896060622906,70.2148723581872
Guatemala,2005,3.27602692588886,2046.46611650758,,20.0511386188244,67.1036996082037
Guatemala,2006,5.35139778711536,2225.1234753878,3.03285002708435,21.1650083094562,67.9119237396616
Guatemala,2007,6.33771869016203,2458.81573919384,3.08808994293213,21.1695664233488,69.0013643101763
Guatemala,2008,3.29352400028485,2763.05988172926,3.23686003684998,16.6715643176913,65.1787305213103
